County Code,Perm ID,Facility Name,Building #,Building Name,Building Status,SPC Rating,2007 Hazus Score (%),2010 Hazus Score (%),NPC Rating,Location 1,Count
33 - Riverside,18167,Temecula Medical Center,BLD-05259,Main Hospital,Under Construction,5s,,,NYA,"Temecula
(33.4795884, -117.1047735)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-01419,Hospital,In Service,2,0.04,,2,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-01420,Hospital Addition Tower,In Service,2,0.01,,2,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-01421,3 - Hospital Addition Clinic,In Service,2,0.01,,2,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-01422,Camellia Building,In Service,2,0.00,,2,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-03284,ATS Building,In Service,5,,,4,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-03557,Telephone Equipment Building,In Service,2,,,2,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-05469,Central Utility Building,Under Construction,5s,,,NYA,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,10604,Kaiser Foundation Hospital - Sacramento,BLD-05905,Camellia Utility Bridge,In Service,5s,,,NYA,"Sacramento
(38.6014175, -121.3941193)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-00319,"Hospital, Building 1",In Service,4,,,2,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-00320,"Hospital, Building 2",In Service,4,,,2,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-00321,Hospital Expansion,In Service,4,,,2,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-00322,Central Plant,In Service,4s,,,2,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-03502,Communications Building,In Service,4s,,,2,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-03503,ER / Radiology Expansion,In Service,5s,,,4,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-03608,Central Utility Plant,In Service,5s,,,NYA,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,15570,Kaiser Foundation Hospital - South Sacramento,BLD-03609,Hospital Addition,In Service,5s,,,NYA,"Sacramento
(38.4695854, -121.4194641)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-01423,South Wing / East Wing,In Service,1,,4.85,2,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-01424,East Wing,Not an Independent Building,N/A,,,NYA,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-01425,"Northeast Wing, Part A",In Service,2,,,2,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-01426,"Northeast Wing, Part B",In Service,2,,,2,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-01427,North Wing,In Service,4s,,,2,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-03110,"Northeast Wing, Part D",In Service,4,,,2,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-03380,Heart Center,Under Construction,5s,,,NYA,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-05211,2 Story Corridor Structure,In Service,3,,,2,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,10606,Mercy General Hospital,BLD-05212,4 Story Corridor Structure,Not an Independent Building,N/A,,,NYA,"Sacramento
(38.5705261, -121.4521561)",1
34 - Sacramento,16150,Mercy Hospital - Folsom,BLD-00078,South,In Service,4,,,2,"Folsom
(38.6702805, -121.1455231)",1
34 - Sacramento,16150,Mercy Hospital - Folsom,BLD-00079,West,In Service,4,,,2,"Folsom
(38.6702805, -121.1455231)",1
34 - Sacramento,16150,Mercy Hospital - Folsom,BLD-00080,East,In Service,4,,,2,"Folsom
(38.6702805, -121.1455231)",1
34 - Sacramento,16150,Mercy Hospital - Folsom,BLD-00081,Central Plant,In Service,4,,,2,"Folsom
(38.6702805, -121.1455231)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-01428,Original Hospital,In Service,2,0.00,,2,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-01429,Central Plant,In Service,2,,,2,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-01430,CCU/Telemetry,In Service,4s,,,2,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-01431,New Central Plant,In Service,5s,,,2,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-01432,New Hospital Wing,In Service,5s,,,2,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-01433,Cath Lab Addition,In Service,4,,,2,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-03404,McAuley Tower,In Service,5,,,4,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,10607,Mercy San Juan Hospital,BLD-05784,McAuley Canopy,In Service,5s,,,NYA,"Carmichael
(38.6695061, -121.3137817)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-00971,West Wing,In Service,2,0.01,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-00972,East Wing,In Service,2,,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-00973,Central Plant,In Service,4,,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-00974,ER Addition,In Service,4,,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-00975,North Wing,In Service,5,,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-03696,Medical Gas Building,In Service,4,,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-03705,East Wing Addition,In Service,5,,,3,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,13012,Methodist Hospital of Sacramento,BLD-03706,East Wing Canopy,In Service,5,,,2,"Sacramento
(38.4620781, -121.4165726)",1
34 - Sacramento,14506,Shriners Hospital for Children Northern California,BLD-02530,Main Hospital,In Service,4s,,,2,"Sacramento
(38.5528258, -121.4561514)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-01446,Main Hospital,In Service,4,,,2,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-03264,Radiation Oncology Center,Not an Independent Building,N/A,,,N/A,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-03622,Sutter Capital Pavilion,In Service,5s,,,NYA,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-03629,Foot Bridge,In Service,2,,,2,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-05216,Women's & Children's Center,Under Construction,5s,,,2,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-05907,Sutter Capital Pavilion Utility Tunnel,Tunnels,N/A,,,NYA,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10625,"Sutter Medical Center, Sacramento",BLD-05908,Main Hospital Utility Tunnel,Tunnels,N/A,,,NYA,"Sacramento
(38.5720177, -121.4692535)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01434,North/South Wing,In Service,1,,4.30,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01435,University Surgery Center,Not an Independent Building,N/A,,,NYA,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01436,East Wing (Tower),In Service,2,0.01,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01437,East Wing (Radiology),In Service,2,0.00,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01438,East Wing (Laundry),In Service,4,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01439,University Tower,In Service,4,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01440,MRI,In Service,4,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01441,Satellite Surgery Center,In Service,4s,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01442,Trauma Nursing Unit,In Service,4s,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01443,Emergency Room Expansion,In Service,4s,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01444,Central Plant,In Service,5s,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-01445,Davis Tower,In Service,5s,,,2,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-02841,Surgery and Emergency Services Pavilion,In Service,5s,,,4,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-05213,Bulk Gas Canopy,In Service,5s,,,NYA,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10619,University of California Davis Medical Center,BLD-05815,CT Scan Building,In Service,5s,,,NYA,"Sacramento
(38.5541146, -121.4572162)",1
34 - Sacramento,10631,Vibra Hospital of Sacramento,BLD-03267,Main Building,In Service,5s,,,NYA,"Folsom
(38.6819514, -121.1578529)",1
34 - Sacramento,10631,Vibra Hospital of Sacramento,BLD-05493,Entry Canopy,In Service,5s,,,NYA,"Folsom
(38.6819514, -121.1578529)",1
34 - Sacramento,10631,Vibra Hospital of Sacramento,BLD-05494,Biowaste / Storage Building,In Service,5s,,,NYA,"Folsom
(38.6819514, -121.1578529)",1
34 - Sacramento,10631,Vibra Hospital of Sacramento,BLD-05495,Equipment Yard,Equipment Yard,N/A,,,NYA,"Folsom
(38.6819514, -121.1578529)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-01458,Original Hospital Building,In Service,2,0.28,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-01459,ICU,In Service,4,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-01460,Conference,In Service,4,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-03063,Emergency Room,In Service,4,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-03064,Reception,In Service,3s,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-03065,Radiology,In Service,4,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-03472,Entrance Canopy,In Service,3,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-03761,Emergency Department Expansion,In Service,5s,,,NYA,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-03820,Radiology Wing,In Service,5,,,2,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-05467,Women's Center,Under Construction,5s,,,NYA,"Hollister
(36.8350527, -121.386422)",1
35 - San Benito,10640,Hazel Hawkins Memorial Hospital,BLD-05874,William and Inez Mabie SNF,Skilled Nursing Only,N/A,,,NYA,"Hollister
(36.8350527, -121.386422)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00071,Diagnostic & Treatment Bldg.,In Service,5,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00072,Nursing Tower,In Service,5,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00073,Clinics Building,In Service,5,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00074,Mental Health Building,In Service,5,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00075,Central Plant,In Service,5,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00076,MRI Building,In Service,5,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,17282,Arrowhead Regional Medical Center,BLD-00077,Loading Dock,In Service,3,,,5,"Colton
(34.072016, -117.3527732)",1
36 - San Bernardino,16877,Ballard Rehabilitation Hospital,BLD-00293,Hospital,In Service,3,,,2,"San Bernardino
(34.1293182, -117.3254547)",1
36 - San Bernardino,18197,Barstow Community Hospital,BLD-05294,Main Hospital Tower - North,Under Construction,5s,,,NYA,"BARSTOW
(34.8923874, -117.017067)",1
36 - San Bernardino,18197,Barstow Community Hospital,BLD-05295,Main Hospital - South,Under Construction,5s,,,NYA,"BARSTOW
(34.8923874, -117.017067)",1
36 - San Bernardino,18197,Barstow Community Hospital,BLD-05296,Porte-Cochere,Under Construction,5s,,,NYA,"BARSTOW
(34.8923874, -117.017067)",1
36 - San Bernardino,18197,Barstow Community Hospital,BLD-05297,Entrance Canopy - East,Under Construction,5s,,,NYA,"BARSTOW
(34.8923874, -117.017067)",1
36 - San Bernardino,18197,Barstow Community Hospital,BLD-05298,Entrance Canopy - West,Under Construction,5s,,,NYA,"BARSTOW
(34.8923874, -117.017067)",1
36 - San Bernardino,13035,Bear Valley Community Hospital,BLD-00987,Main Hospital Building,In Service,2,0.02,,2,"Big Bear Lake
(34.246588, -116.888357)",1
36 - San Bernardino,13035,Bear Valley Community Hospital,BLD-00988,Mechanical Building,In Service,2,0.44,,2,"Big Bear Lake
(34.246588, -116.888357)",1
36 - San Bernardino,13072,Chino Valley Medical Center,BLD-01003,Building 1 (Main Core),In Service,2,0.54,,2,"Chino
(34.0256157, -117.6859436)",1
36 - San Bernardino,13072,Chino Valley Medical Center,BLD-01004,Building Two,In Service,3s,,,2,"Chino
(34.0256157, -117.6859436)",1
36 - San Bernardino,13072,Chino Valley Medical Center,BLD-01005,Building Three,In Service,3s,,,2,"Chino
(34.0256157, -117.6859436)",1
36 - San Bernardino,13072,Chino Valley Medical Center,BLD-01006,Building Four,In Service,3s,,,2,"Chino
(34.0256157, -117.6859436)",1
36 - San Bernardino,13072,Chino Valley Medical Center,BLD-01007,Building Five,In Service,3s,,,2,"Chino
(34.0256157, -117.6859436)",1
36 - San Bernardino,10684,Colorado River Medical Center,BLD-01471,"Main Hospital, Wing A",In Service,2,,0.00,1,"Needles
(34.8330022, -114.6182652)",1
36 - San Bernardino,10684,Colorado River Medical Center,BLD-01472,"Main Hospital, Wing B",In Service,2,,0.00,1,"Needles
(34.8330022, -114.6182652)",1
36 - San Bernardino,10684,Colorado River Medical Center,BLD-01473,"Main Hospital, Wing C",In Service,2,,0.01,1,"Needles
(34.8330022, -114.6182652)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01846,Original Hospital,In Service,1,4.54,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01847,Storage Building,In Service,1,4.12,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01848,Physical Therapy,In Service,4,,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01849,South Hospital,In Service,3s,,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01850,North Hospital,In Service,3s,,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01851,Wings 700/800/900,In Service,2,0.02,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01852,Utility/Central Plant 1/Service Buildings,In Service,2,1.20,1.20,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01853,Central Plant #2,In Service,4s,,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-01854,Central Plant #3,In Service,4s,,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,10697,Community Hospital of San Bernardino,BLD-03223,Telecom Building,In Service,5s,,,2,"San Bernardino
(34.1316234, -117.3225112)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-01046,Main Hospital Building,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-01047,Birthing Center,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-01048,Emergency Addition,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-02612,Main Hospital Entrance Canopy,In Service,4,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-02613,Emergency Room Canopy,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-05640,Outpatient Surgery Waiting & Connecting Corridor,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-05641,Cath Lab and Surgery Addition,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,12763,Desert Valley Hospital,BLD-05642,65 Bed Acute Care Addition,In Service,5,,,4,"Victorville
(34.4703064, -117.2994614)",1
36 - San Bernardino,14100,Hi-Desert Medical Center,BLD-00245,Acute Care Hospital Building,In Service,5,,,2,"Joshua Tree
(34.1307526, -116.2750244)",1
36 - San Bernardino,14100,Hi-Desert Medical Center,BLD-00246,Emergency Department Addition,In Service,5,,,4,"Joshua Tree
(34.1307526, -116.2750244)",1
36 - San Bernardino,14100,Hi-Desert Medical Center,BLD-05702,Perinatal Addition,In Service,5s,,,NYA,"Joshua Tree
(34.1307526, -116.2750244)",1
36 - San Bernardino,14100,Hi-Desert Medical Center,BLD-05703,Pedestrian Walkway,In Service,5,,,NYA,"Joshua Tree
(34.1307526, -116.2750244)",1
36 - San Bernardino,17905,Kaiser Foundation - Ontario Medical Center Campus,BLD-05244,Main Hospital,In Service,5s,,,NYA,"Ontario
(34.0324593, -117.6087418)",1
36 - San Bernardino,17905,Kaiser Foundation - Ontario Medical Center Campus,BLD-05258,Central Utility Plant,In Service,5s,,,NYA,"Ontario
(34.0324593, -117.6087418)",1
